POP N MAF Chrom NS SS pNpS private TH.pNpS TH.private Status
FI_Pir_Aka_1_2015-07-21 8716 0 genomewide 51793 134619 0.384737667045514 3.94031722157422 Keep Keep Keep
FI_Pir_Aka_1_2015-10-01 9637 0 genomewide 53250 137692 0.386732707782587 3.98394185898389 Keep Keep Keep
FI_Pir_Aka_1_2016-07-24 18341 0 genomewide 54023 149854 0.360504224111468 4.26342301086739 Keep Keep Keep
FI_Pir_Aka_1_2016-09-17 24140 0 genomewide 57904 156142 0.370841925939209 4.38273726576133 Keep Keep Keep
FI_Pir_Aka_1_2017-07-20 7429 0 genomewide 49241 133951 0.367604571821039 3.8709303583487 Keep Keep Keep
FI_Pir_Aka_1_2017-09-25 8095 0 genomewide 44866 124998 0.358933742939887 3.90821685308939 Keep Keep Keep
FI_Pir_Aka_1_2018-07-17 7027 0 genomewide 46430 131300 0.353617669459254 3.84676995353722 Keep Keep Keep
FI_Pir_Aka_1_2018-09-20 6733 0 genomewide 47081 136031 0.346104931964038 3.82820861446795 Keep Keep Keep
FI_Pir_Aka_1_2019-07-19 8605 0 genomewide 43595 125226 0.34813057991152 3.93475087466358 Keep Keep Keep
FI_Pir_Aka_1_2019-08-25 9448 0 genomewide 46440 130381 0.356186867718456 3.97533988460546 Keep Keep Keep
FI_Pir_Aka_1_2020-06-28 10323 0 genomewide 47274 131433 0.359681358562918 4.01380592734059 Keep Keep Keep
FI_Pir_Aka_1_2020-10-04 3708 0 genomewide 37515 115842 0.323846273372352 3.56913972547246 Keep Keep Keep
FI_Pir_Aka_1_2021-07-07 14492 0 genomewide 49658 138769 0.357846493092838 4.1611283253625 Keep Keep Keep
FI_Pir_Aka_1_2021-09-17 6591 0 genomewide 37588 116630 0.322284146446026 3.81895131164017 Keep Keep Keep
FR_Ain_Civ_1_2019-06-15 9204 0 genomewide 46655 132667 0.351669970678466 3.96397660999661 Keep Keep Keep
FR_Ain_Ver_1_2017-09-21 5095 0 genomewide 38355 128685 0.298053386175545 3.70714418834245 Keep Keep Keep
FR_Cot_Mar_1_2020-08-02 8881 0 genomewide 44633 128600 0.347068429237947 3.94846187006128 Keep Keep Keep
FR_Cot_Vie_1_2019-10-19 10032 0 genomewide 50611 136877 0.369755327776032 4.00138752348664 Keep Keep Keep
FR_Cot_Vie_1_2020-08-03 10009 0 genomewide 50279 140034 0.35904851678878 4.00039068924991 Keep Keep Keep
FR_Cot_Vie_1_2021-08-11 10033 0 genomewide 48787 132682 0.367698708189506 4.0014308122464 Keep Keep Keep
FR_Dro_Got_1_2014-07-08 1185978 0 genomewide 448061 207379 2.16059003081315 6.07407663290074 Exclude Exclude Exclude
FR_Dro_Got_1_2015-05-21 9691 0 genomewide 47421 123761 0.383165940805262 3.98636859357027 Keep Keep Keep
FR_Dro_Got_1_2015-09-09 18503 0 genomewide 45786 137165 0.333802354828127 4.2672421488256 Keep Keep Keep
FR_Dro_Got_1_2015-10-13 10981 0 genomewide 43754 122321 0.357698187555694 4.04064189154454 Keep Keep Keep
FR_Dro_Got_1_2016-06-13 22411 0 genomewide 51421 143200 0.359085195530726 4.35046123559764 Keep Keep Keep
FR_Ess_Vil_1_2014-08-18 731145 0 genomewide 304472 180510 1.68673203700626 5.86400351437936 Exclude Exclude Exclude
FR_Ess_Vil_1_2014-10-27 718367 0 genomewide 283643 181311 1.56440039490158 5.85634637370507 Exclude Exclude Exclude
FR_Ess_Vil_1_2015-08-10 16910 0 genomewide 54460 139841 0.389442295178095 4.22814360759774 Keep Keep Keep
FR_Ess_Vil_1_2015-10-14 13970 0 genomewide 52569 136327 0.385609600445986 4.14519640611418 Keep Keep Keep
FR_Ess_Vil_1_2016-08-12 24588 0 genomewide 56997 156412 0.364402986983096 4.39072320444882 Keep Keep Keep
FR_Ess_Vil_1_2017-08-24 11778 0 genomewide 50469 138763 0.363706463538551 4.07107154998365 Keep Keep Keep
FR_Ess_Vil_1_2017-10-17 12028 0 genomewide 52490 147915 0.354865970320792 4.08019341942848 Keep Keep Keep
FR_Eur_Sai_1_2018-09-15 5888 0 genomewide 36708 115877 0.316784176324896 3.76996780132944 Keep Keep Keep
FR_Gua_Des_1_2015-12-16 47918 0 genomewide 53295 142549 0.373871440697585 4.68049868318989 Keep Keep Keep
FR_Gua_Sai_1_2015-12-23 41231 0 genomewide 50726 137388 0.369217107753224 4.61522386813183 Keep Keep Keep
FR_Hau_Civ_1_2018-06-16 7395 0 genomewide 42835 127911 0.334881284643228 3.86893817833291 Keep Keep Keep
FR_Hau_Civ_1_2018-09-15 3258 0 genomewide 1877 12325 0.152292089249493 3.51295107997249 Keep Keep Keep
FR_Her_Sai_1_2020-11-12 7395 0 genomewide 40383 124323 0.324823242682368 3.86893817833291 Keep Keep Keep
FR_Her_Sai_1_2021-06-10 8200 0 genomewide 41582 122168 0.340367362975575 3.91381385238372 Keep Keep Keep
FR_Ill_Sai_1_2017-07-22 6126 0 genomewide 34228 110737 0.309092715171984 3.78717699247055 Keep Keep Keep
FR_Ill_Sai_1_2017-09-16 11111 0 genomewide 43122 128143 0.336514675011511 4.04575314759414 Keep Keep Keep
GB_Eas_Sus_1_2021-07-09 7972 0 genomewide 39991 125581 0.318447854372875 3.90156729002845 Keep Keep Keep
GB_Eas_Sus_1_2021-09-01 7688 0 genomewide 46112 129813 0.355218660688837 3.88581337466049 Keep Keep Keep
GB_Edi_Edi_1_2021-08-29 10750 0 genomewide 47609 127886 0.372276871588759 4.03140846425162 Keep Keep Keep
GB_Edi_Edi_1_2021-10-04 8099 0 genomewide 47897 130376 0.36737589740443 3.90843139896601 Keep Keep Keep
GB_Edi_Sou_1_2014-07-14 310433 0 genomewide 147901 154256 0.958802250803859 5.49196788190356 Exclude Exclude Exclude
GB_Fif_Dai_1_2015-08-19 9161 0 genomewide 41260 115088 0.358508271931044 3.96194288314139 Keep Keep Keep
GB_Fif_Dai_1_2016-08-06 22701 0 genomewide 53423 147456 0.362297905815972 4.35604498868723 Keep Keep Keep
GB_Fif_Dai_1_2020-MM-DD 12124 0 genomewide 48779 132779 0.367369840110258 4.08364592769558 Keep Keep Keep
GB_Ken_Ken_1_2019-09-16 12816 0 genomewide 50189 134657 0.372717348522542 4.10775249874016 Keep Keep Keep
GB_Lei_Lut_1_2014-10-20 15134 0 genomewide 53323 147671 0.361093241056132 4.17995372963155 Keep Keep Keep
GB_Lei_Mar_1_2014-10-20 13731 0 genomewide 52700 147810 0.356538799810568 4.13770216714696 Keep Keep Keep
GB_Nor_Mar_1_2015-07-07 11537 0 genomewide 51326 133796 0.383613859906126 4.06209289263017 Keep Keep Keep
GB_Nor_Mar_1_2016-10-23 26810 0 genomewide 59429 158884 0.374040180257295 4.42829681398288 Keep Keep Keep
GB_Nor_Mar_1_2017-10-10 10341 0 genomewide 50808 139679 0.363748308621912 4.01456253812761 Keep Keep Keep
GB_Nor_Mar_2_2017-10-10 6427 0 genomewide 44057 129545 0.340090316106372 3.8080082999104 Keep Keep Keep
GB_Nor_Mar_3_2017-10-10 9189 0 genomewide 49763 139103 0.357742104771285 3.96326825152624 Keep Keep Keep
GB_Per_Dru_1_2020-09-07 11611 0 genomewide 51977 138244 0.375980151037296 4.06486962505981 Keep Keep Keep
GB_Per_Mut_1_2021-08-05 4387 0 genomewide 37899 119446 0.317289821341862 3.64216763440495 Keep Keep Keep
GB_She_She_1_2014-08-25 1087168 0 genomewide 408520 192361 2.12371530611714 6.03629666077011 Exclude Exclude Exclude
GB_She_She_1_2015-10-04 14506 0 genomewide 49166 140239 0.350587211831231 4.16154767312573 Keep Keep Keep
GR_Kri_Her_1_2020-07-13 12573 0 genomewide 35776 108776 0.328896080017651 4.09943891555351 Keep Keep Keep
GR_Kri_Ira_1_2017-11-06 2830 0 genomewide 1644 9972 0.164861612515042 3.45178643552429 Keep Keep Keep
GR_Kri_Ira_1_2018-10-11 17570 0 genomewide 46133 132527 0.348102650780596 4.2447717614953 Keep Keep Keep
GR_Kri_Ira_1_2019-MM-DD 5450 0 genomewide 39479 125748 0.313953303432261 3.73639650227664 Keep Keep Keep
GR_Kri_Ira_1_2021-10-20 5262 0 genomewide 44797 132956 0.336931014771804 3.72115084374968 Keep Keep Keep
HR_Dub_Her_1_2019-09-19 10763 0 genomewide 47657 132135 0.36066901275211 4.03193334027561 Keep Keep Keep
HR_Dub_Kam_1_2017-09-20 9724 0 genomewide 49441 138242 0.357640948481648 3.9878449501713 Keep Keep Keep
HU_Pes_Pil_1_2018-07-04 8347 0 genomewide 50334 135689 0.370951219332444 3.92153041350124 Keep Keep Keep
HU_Pes_Pil_1_2018-10-30 7941 0 genomewide 44762 132532 0.337744846527631 3.89987519602101 Keep Keep Keep
HU_Pes_Pil_1_2020-08-17 6940 0 genomewide 45235 129976 0.3480257893765 3.84135947045485 Keep Keep Keep
HU_Sze_Sze_1_2016-08-28 13851 0 genomewide 46899 135493 0.346135962743463 4.1414811292708 Keep Keep Keep
IT_Sas_Rec_1_2018-10-18 11300 0 genomewide 23269 77615 0.299800296334471 4.05307844348342 Keep Keep Keep
IT_Tre_San_1_2015-09-29 21017 0 genomewide 47103 134050 0.351383812010444 4.32257072423128 Keep Keep Keep
IT_Tre_San_1_2015-10-10 19614 0 genomewide 44608 135833 0.3284032598853 4.29256617096401 Keep Keep Keep
IT_Tre_San_1_2019-10-01 15919 0 genomewide 40470 125035 0.323669372575679 4.2019157827407 Keep Keep Keep
IT_Tre_San_1_2021-06-28 12644 0 genomewide 46696 137690 0.339138644781756 4.10188448716754 Keep Keep Keep
IT_Tre_San_1_2021-10-01 6383 0 genomewide 43962 133658 0.32891409418067 3.80502484442981 Keep Keep Keep
IT_Tre_Tre_1_2016-08-24 31523 0 genomewide 45050 132739 0.339387821213057 4.49862754198525 Keep Keep Keep
MA_Ori_Ber_1_2017-07-10 14017 0 genomewide 41005 126304 0.324653217633646 4.14665507334097 Keep Keep Keep
MA_Ori_Ber_1_2017-09-15 13042 0 genomewide 41728 128485 0.324769428337938 4.11534419587144 Keep Keep Keep
MA_Ori_Ber_1_2018-07-16 12905 0 genomewide 42549 131581 0.323367355469255 4.11075800887989 Keep Keep Keep
MA_Ori_Ber_1_2019-09-11 16383 0 genomewide 44565 129665 0.343693363667913 4.21439343125521 Keep Keep Keep
MA_Ori_Ber_1_2020-09-21 16795 0 genomewide 47080 129584 0.363316458822077 4.22518000817768 Keep Keep Keep
MA_Ori_Nad_1_2016-07-21 10465 0 genomewide 48152 135526 0.355297138556439 4.01973923267471 Keep Keep Keep
MA_Ori_Nad_1_2016-10-04 19141 0 genomewide 56559 145711 0.388158752599323 4.2819646232599 Keep Keep Keep
MA_Tan_Lar_1_2021-09-06 2630 0 genomewide 1355 9540 0.142033542976939 3.41995574848976 Keep Keep Keep
NL_Gro_Gro_1_2017-10-11 7958 0 genomewide 42885 128619 0.333426632146106 3.90080393481037 Keep Keep Keep
NL_Gro_Gro_1_2019-10-09 12695 0 genomewide 48056 129255 0.371792193725581 4.10363270520974 Keep Keep Keep
NL_Gro_Gro_1_2020-10-15 8218 0 genomewide 42201 121072 0.348561186731862 3.91476613692585 Keep Keep Keep
PA_Pan_Pan_1_2012-01-16 29655 0 genomewide 58387 166833 0.349972727218236 4.47209792836935 Keep Keep Keep
PL_Lub_Lub_1_2019-09-10 5061 0 genomewide 20204 68783 0.293735370658448 3.70423633730879 Keep Keep Keep
PL_Pom_Gda_1_2016-08-01 19412 0 genomewide 50096 141550 0.353910279053338 4.28807028264325 Keep Keep Keep
PL_War_Brz_1_2015-09-28 11725 0 genomewide 49901 131662 0.379008369916908 4.06911285138712 Keep Keep Keep
PL_War_Brz_1_2016-08-08 21645 0 genomewide 54134 148526 0.364474906750333 4.33535759014918 Keep Keep Keep
PL_War_Brz_1_2017-08-20 8968 0 genomewide 45334 130010 0.348696254134297 3.95269559958692 Keep Keep Keep
PT_Por_Rec_1_2014-09-26 56030 0 genomewide 60813 142081 0.428016413172768 4.74842062246757 Keep Keep Keep
PT_Por_Rec_1_2015-09-01 23263 0 genomewide 38665 124589 0.310340399232677 4.36666572068616 Keep Keep Keep
PT_Por_Rec_1_2016-10-01 46130 0 genomewide 62694 166974 0.375471630313702 4.66398345460827 Keep Keep Keep
RS_Kol_Sla_1_2021-09-14 4869 0 genomewide 43620 119569 0.36481027691124 3.68743977454589 Keep Keep Keep
RS_Kol_Sla_1_2021-MM-DD 5812 0 genomewide 44855 122541 0.366040753706923 3.76432560562598 Keep Keep Keep
RS_Mac_Zaj_1_2020-09-13 5657 0 genomewide 42876 119943 0.357469798154123 3.75258617874041 Keep Keep Keep
RS_Pod_Sta_1_2019-09-19 13287 0 genomewide 49990 133482 0.374507424221992 4.12342693500442 Keep Keep Keep
RS_Sre_Sla_1_2016-06-18 13640 0 genomewide 46701 132867 0.351486825171036 4.13481437032046 Keep Keep Keep
RS_Sre_Sla_1_2016-09-09 14969 0 genomewide 46482 132127 0.351797891422646 4.1751927883866 Keep Keep Keep
RS_Sre_Sla_1_2017-06-28 8345 0 genomewide 46361 132718 0.349319610000151 3.92142634101527 Keep Keep Keep
RS_Sre_Sla_1_2017-09-28 20129 0 genomewide 53057 141250 0.375624778761062 4.30382219986285 Keep Keep Keep
RS_Sre_Sla_1_2019-06-14 8226 0 genomewide 44057 125342 0.351494311563562 3.91518870517316 Keep Keep Keep
RS_Sre_Sta_1_2019-07-21 6826 0 genomewide 43344 123991 0.349573759385762 3.83416628394262 Keep Keep Keep
RS_Sre_Sta_1_2020-07-02 5456 0 genomewide 45128 125651 0.359153528423968 3.73687436164842 Keep Keep Keep
RS_Sre_Sta_1_2020-09-14 4961 0 genomewide 44487 124484 0.357371228430963 3.69556922703619 Keep Keep Keep
RS_Sre_Sta_1_2021-06-22 5960 0 genomewide 46477 129619 0.358566259576142 3.77524625974024 Keep Keep Keep
RS_Zaj_Kal_1_2016-06-30 19274 0 genomewide 47345 132245 0.358009754622103 4.28497185464787 Keep Keep Keep
RS_Zaj_Kal_1_2016-09-13 24293 0 genomewide 51145 138671 0.368822608908856 4.38548115016924 Keep Keep Keep
RU_Cri_Yal_1_2014-06-20 9663 0 genomewide 49948 140361 0.35585383404222 3.98511197953935 Keep Keep Keep
RU_Cri_Yal_1_2014-08-27 9181 0 genomewide 48401 135720 0.356623931623932 3.96288998739179 Keep Keep Keep
RU_Cri_Yal_1_2015-06-24 6850 0 genomewide 36624 108734 0.336821969209263 3.83569057149243 Keep Keep Keep
RU_Cri_Yal_1_2015-08-24 18457 0 genomewide 50742 140767 0.360468007416511 4.2661611122194 Keep Keep Keep
RU_Cri_Yal_1_2016-08-20 18209 0 genomewide 47797 133867 0.357048413724069 4.26028609590986 Keep Keep Keep
RU_Nov_Val_1_2014-08-17 681942 0 genomewide 255541 181436 1.4084360325404 5.83374743895105 Exclude Exclude Exclude
RU_Nov_Val_1_2015-08-23 5387 0 genomewide 43987 117521 0.374290552326818 3.73134697554595 Keep Keep Keep
RU_Nov_Val_1_2015-10-05 3882 0 genomewide 42060 117275 0.358644212321467 3.58905553105234 Keep Keep Keep
RU_Nov_Val_1_2016-08-23 22001 0 genomewide 54251 147548 0.367683736817849 4.34244242103184 Keep Keep Keep
RU_Nov_Val_1_2016-09-29 27266 0 genomewide 54098 145133 0.372747755507018 4.43562143037486 Keep Keep Keep
RU_Nov_Val_1_2016-10-24 22321 0 genomewide 40461 117624 0.343985921240563 4.34871364746775 Keep Keep Keep
RU_Nov_Val_1_2017-08-25 10006 0 genomewide 47471 134992 0.351657876022283 4.00026049854739 Keep Keep Keep
RU_Nov_Val_1_2017-10-01 11539 0 genomewide 44324 125774 0.352409878035206 4.06216817335178 Keep Keep Keep
RU_Nov_Val_1_2018-08-28 9762 0 genomewide 47647 130643 0.364711465597085 3.9895388033205 Keep Keep Keep
RU_Tul_Tul_1_2015-09-20 7985 0 genomewide 43747 122201 0.357992160456952 3.9022749204745 Keep Keep Keep
RU_Vla_Ale_1_2015-09-15 4564 0 genomewide 28696 87712 0.327161619846771 3.65934563574618 Keep Keep Keep
RU_Vla_Ale_1_2016-10-15 22877 0 genomewide 53402 146950 0.363402517863219 4.35939907218089 Keep Keep Keep
RU_Vla_Ale_1_2017-08-15 11603 0 genomewide 44490 124577 0.357128522921567 4.06457029224403 Keep Keep Keep
RU_Vla_Ale_1_2018-09-09 8621 0 genomewide 36215 106739 0.339285546988448 3.93555764509301 Keep Keep Keep
RU_Vla_Ale_1_2018-10-13 17297 0 genomewide 55592 142312 0.390634661869695 4.23797078541634 Keep Keep Keep
SE_Ska_Lun_1_2014-07-31 10316 0 genomewide 50926 146576 0.347437506822399 4.0135113334659 Keep Keep Keep
SE_Ska_Lun_1_2015-08-08 8895 0 genomewide 48910 131090 0.373102448699367 3.94914595241994 Keep Keep Keep
SE_Ska_Lun_1_2015-08-24 12166 0 genomewide 51785 137599 0.376347211825667 4.0851478121269 Keep Keep Keep
TR_Ank_Yes_1_2014-08-31 588739 0 genomewide 215867 159800 1.35085732165207 5.76992280585427 Exclude Exclude Exclude
TR_Ank_Yes_1_2014-10-23 424675 0 genomewide 190995 155811 1.22581204151183 5.62805669545826 Exclude Exclude Exclude
TR_Ank_Yes_1_2015-05-01 12481 0 genomewide 50996 138440 0.368361745160358 4.09624938318961 Keep Keep Keep
TR_Ank_Yes_1_2015-06-01 5915 0 genomewide 42689 124672 0.342410485112936 3.77195474896395 Keep Keep Keep
TR_Ank_Yes_1_2015-07-28 12450 0 genomewide 55074 139889 0.393697860446497 4.09516935143176 Keep Keep Keep
TR_Ank_Yes_1_2015-08-27 13749 0 genomewide 53220 140437 0.378959960694119 4.13827111196445 Keep Keep Keep
TR_Ank_Yes_1_2015-09-17 73121 0 genomewide 37402 156202 0.239446357921153 4.86404212216112 Keep Keep Keep
TR_Ank_Yes_1_2015-10-15 14406 0 genomewide 54883 142349 0.385552409922093 4.15854341044067 Keep Keep Keep
TR_Ank_Yes_1_2016-05-26 22248 0 genomewide 52647 146075 0.360410747903474 4.3472909758561 Keep Keep Keep
TR_Ank_Yes_1_2016-06-25 21375 0 genomewide 51865 142214 0.364696865287524 4.32990612340021 Keep Keep Keep
TR_Ank_Yes_1_2016-07-27 27933 0 genomewide 58161 153377 0.37920287918006 4.44611758136797 Keep Keep Keep
TR_Ank_Yes_1_2016-08-24 19861 0 genomewide 54265 150896 0.3596185452232 4.29800111140752 Keep Keep Keep
TR_Ank_Yes_1_2016-09-27 23593 0 genomewide 57843 155815 0.371228700702756 4.37278316770235 Keep Keep Keep
TR_Ank_Yes_1_2016-10-13 19992 0 genomewide 50226 141699 0.354455571316664 4.30085624311839 Keep Keep Keep
TR_Ank_Yes_1_2017-06-07 5035 0 genomewide 44208 125437 0.352431898084297 3.70199947488964 Keep Keep Keep
TR_Ank_Yes_1_2017-06-30 7148 0 genomewide 46033 126519 0.363842584908196 3.85418454383361 Keep Keep Keep
TR_Ank_Yes_1_2017-07-29 6020 0 genomewide 46033 130491 0.3527676238208 3.77959649125782 Keep Keep Keep
TR_Ank_Yes_1_2017-08-30 7213 0 genomewide 47042 132263 0.35567014206543 3.85811593219007 Keep Keep Keep
TR_Ank_Yes_1_2017-09-26 7336 0 genomewide 42656 128867 0.331007938417128 3.86545932266196 Keep Keep Keep
TR_Ank_Yes_1_2017-10-13 5827 0 genomewide 34033 100303 0.339301915196953 3.76544501809015 Keep Keep Keep
TR_Ank_Yes_1_2018-05-19 22296 0 genomewide 57172 150680 0.379426599415981 4.34822695570525 Keep Keep Keep
TR_Ank_Yes_1_2018-06-25 11148 0 genomewide 51418 135034 0.38077817438571 4.04719696004127 Keep Keep Keep
TR_Ank_Yes_1_2018-07-28 2916 0 genomewide 46628 135238 0.344784749848415 3.46478751964594 Keep Keep Keep
TR_Ank_Yes_1_2018-08-27 10671 0 genomewide 50035 132204 0.37846812501891 4.02820511990544 Keep Keep Keep
TR_Ank_Yes_1_2018-09-27 9930 0 genomewide 49557 132959 0.372723922412172 3.99694924849538 Keep Keep Keep
TR_Ank_Yes_1_2018-10-12 3864 0 genomewide 47349 137567 0.344188649894233 3.58703711774346 Keep Keep Keep
TR_Ank_Yes_1_2019-06-26 9646 0 genomewide 44860 124142 0.361360377632067 3.98434725758586 Keep Keep Keep
TR_Ank_Yes_1_2019-08-14 8892 0 genomewide 44487 124958 0.35601562124874 3.94899945402695 Keep Keep Keep
TR_Ank_Yes_1_2019-09-17 9200 0 genomewide 48076 132301 0.363383496723381 3.96378782734556 Keep Keep Keep
TR_Ank_Yes_1_2019-10-10 11046 0 genomewide 51013 137278 0.371603607278661 4.04320503888766 Keep Keep Keep
TR_Ank_Yes_1_2020-05-21 6677 0 genomewide 43802 122843 0.356568953867945 3.82458137623348 Keep Keep Keep
TR_Ank_Yes_1_2020-06-26 6894 0 genomewide 48895 139996 0.349259978856539 3.83847127907193 Keep Keep Keep
TR_Ank_Yes_1_2020-07-13 7886 0 genomewide 48886 132841 0.368003854231751 3.8968567727372 Keep Keep Keep
TR_Ank_Yes_1_2020-08-18 9747 0 genomewide 51380 132228 0.388571255709835 3.98887096606465 Keep Keep Keep
TR_Ank_Yes_1_2020-09-16 4703 0 genomewide 47929 133381 0.359339036294525 3.67237497874608 Keep Keep Keep
TR_Ank_Yes_1_2020-10-14 7048 0 genomewide 46958 135015 0.347798392771174 3.84806589540399 Keep Keep Keep
TR_Ank_Yes_1_2021-05-19 9037 0 genomewide 46886 134402 0.348848975461675 3.95602428228068 Keep Keep Keep
TR_Ank_Yes_1_2021-06-25 6795 0 genomewide 41522 123186 0.337067523906937 3.83218946106851 Keep Keep Keep
TR_Ank_Yes_1_2021-07-27 5655 0 genomewide 50200 137912 0.36400023203202 3.75243260926147 Keep Keep Keep
TR_Ank_Yes_1_2021-08-19 9865 0 genomewide 49136 138524 0.354711096994023 3.99409708958821 Keep Keep Keep
TR_Ank_Yes_1_2021-09-20 7340 0 genomewide 41716 118997 0.350563459583015 3.86569605991607 Keep Keep Keep
TR_Ank_Yes_1_2021-10-16 8752 0 genomewide 49830 135031 0.369026371722049 3.94210730898936 Keep Keep Keep
UA_Che_Dmy_1_2021-07-17 6337 0 genomewide 43084 129909 0.331647537891909 3.80188370712524 Keep Keep Keep
UA_Che_Kan_1_2016-07-08 18927 0 genomewide 52878 146711 0.360422872177274 4.27708178212565 Keep Keep Keep
UA_Che_Pyr_1_2016-08-23 23079 0 genomewide 56394 152562 0.369646438824871 4.36321698715741 Keep Keep Keep
UA_Che_Uma_1_2014-10-01 292462 0 genomewide 147820 146844 1.00664650922067 5.46606944558946 Exclude Exclude Exclude
UA_Che_Uma_1_2015-09-26 5452 0 genomewide 48582 132731 0.366018488521898 3.73655584716264 Keep Keep Keep
UA_Che_Uma_1_2016-09-11 14815 0 genomewide 47033 135835 0.346250966245813 4.17070165581607 Keep Keep Keep
UA_Che_Uma_1_2016-09-17 11894 0 genomewide 45678 134448 0.339744734023563 4.07532793416326 Keep Keep Keep
UA_Che_Uma_1_2017-09-16 6032 0 genomewide 37955 116647 0.325383421776814 3.78046133286172 Keep Keep Keep
UA_Che_Uma_1_2017-10-07 2155 0 genomewide 36778 114505 0.321191214357452 3.33344727449675 Keep Keep Keep
UA_Che_Uma_1_2018-09-21 2663 0 genomewide 39365 119049 0.330662164318894 3.42537116643894 Keep Keep Keep
UA_Che_Uma_1_2019-08-13 4341 0 genomewide 43767 129037 0.339181785069399 3.6375897858387 Keep Keep Keep
UA_Che_Uma_1_2019-10-14 4781 0 genomewide 41317 122995 0.335924224561974 3.67951874369579 Keep Keep Keep
UA_Che_Uma_1_2019-10-20 4709 0 genomewide 41527 122124 0.340039631849596 3.67292869044272 Keep Keep Keep
UA_Che_Uma_1_2020-08-19 5227 0 genomewide 41676 121877 0.34195131156822 3.71825250009775 Keep Keep Keep
UA_Che_Uma_1_2020-09-27 4787 0 genomewide 33984 104799 0.324277903415109 3.68006342748195 Keep Keep Keep
UA_Che_Uma_1_2021-09-19 5723 0 genomewide 43924 129941 0.338030336845184 3.75762374590839 Keep Keep Keep
UA_Che_Var_1_2014-08-18 6879 0 genomewide 47878 135550 0.353212836591664 3.8375253094496 Keep Keep Keep
UA_Che_Var_1_2015-08-25 5080 0 genomewide 48302 129943 0.371716829686863 3.70586371228392 Keep Keep Keep
UA_Che_Var_1_2016-08-26 16498 0 genomewide 50082 140948 0.35532253029486 4.21743129926786 Keep Keep Keep
UA_Che_Var_1_2018-09-03 4174 0 genomewide 41277 125565 0.328730139768247 3.62055244472944 Keep Keep Keep
UA_Che_Var_1_2019-09-14 4421 0 genomewide 37377 113515 0.32926925956922 3.64552051490587 Keep Keep Keep
UA_Che_Var_1_2020-10-11 5798 0 genomewide 47203 126879 0.372031620677969 3.76327821101898 Keep Keep Keep
UA_Che_Var_1_2021-09-26 11104 0 genomewide 45406 128857 0.352375113497909 4.04547945311078 Keep Keep Keep
UA_Don_Mar_1_2021-08-23 8107 0 genomewide 46963 136303 0.34454854258527 3.90886017301728 Keep Keep Keep
UA_Don_Mar_2_2021-08-23 6700 0 genomewide 40881 124153 0.32927919583095 3.82607480270083 Keep Keep Keep
UA_Don_Roz_1_2021-08-12 8122 0 genomewide 44619 135528 0.329223481494599 3.90966298515402 Keep Keep Keep
UA_Kha_Kha_1_2014-07-26 324187 0 genomewide 154441 154930 0.99684373588072 5.51079559551724 Exclude Exclude Exclude
UA_Kha_Kha_1_2014-09-14 280047 0 genomewide 140418 144800 0.969737569060773 5.44723092465545 Exclude Exclude Exclude
UA_Kha_Kha_1_2015-08-20 8055 0 genomewide 51903 131828 0.39371757138089 3.90606554475524 Keep Keep Keep
UA_Kha_Kha_1_2016-08-18 21021 0 genomewide 51051 141897 0.359775048098268 4.32265337221324 Keep Keep Keep
UA_Kha_Kha_1_2018-09-24 6625 0 genomewide 47735 132817 0.359404293125127 3.82118588260885 Keep Keep Keep
UA_Kha_Kha_1_2021-08-18 4946 0 genomewide 46092 134523 0.342632858321625 3.69425411202528 Keep Keep Keep
UA_Kie_Cho_1_2014-09-13 324539 0 genomewide 154499 158337 0.975760561334369 5.51126689363889 Exclude Exclude Exclude
UA_Kie_Cho_1_2015-06-15 6193 0 genomewide 47563 125926 0.377705954290615 3.79190108000957 Keep Keep Keep
UA_Kie_Cho_1_2015-07-07 17298 0 genomewide 52743 146510 0.359995904716402 4.23799589277185 Keep Keep Keep
UA_Kie_Cho_1_2015-08-20 6703 0 genomewide 46505 124212 0.374400218980453 3.82626921939373 Keep Keep Keep
UA_Kie_Cho_1_2015-08-26 16884 0 genomewide 50994 143882 0.354415423750017 4.22747534348237 Keep Keep Keep
UA_Kie_Cho_1_2016-09-04 17359 0 genomewide 53628 148993 0.359936372849731 4.23952470315667 Keep Keep Keep
UA_Kie_Cho_1_2016-09-05 22851 0 genomewide 55374 150057 0.369019772486455 4.35890521031305 Keep Keep Keep
UA_Kie_Cho_1_2019-09-06 6320 0 genomewide 44708 127234 0.351384064008048 3.80071707828239 Keep Keep Keep
UA_Kie_Cho_2_2014-09-13 7019 0 genomewide 49290 142511 0.345868038256696 3.84627524241221 Keep Keep Keep
UA_Kie_Cho_2_2015-08-26 18378 0 genomewide 53348 146806 0.363391142051415 4.26429824719022 Keep Keep Keep
UA_Kie_Cho_2_2016-09-04 18617 0 genomewide 53894 149248 0.361103666380789 4.26990969874976 Keep Keep Keep
UA_Kie_Cho_3_2014-09-13 330016 0 genomewide 153047 154566 0.990172482952266 5.51853499606959 Exclude Exclude Exclude
UA_Kie_Cho_3_2015-08-26 26001 0 genomewide 55449 148260 0.373998381222177 4.41499005128352 Keep Keep Keep
UA_Kie_Cho_4_2014-09-13 6561 0 genomewide 47658 137759 0.345951988617804 3.8169700377573 Keep Keep Keep
